,station_id,stime,air_data_value,RH,UGRD,VGRD,HPBL,TMP,goes_measurement
43058,48-361-1100,2019-04-27 14:00:00,13.0,77.200005,-1.2948484,2.0688572,312.38333,294.6405,0.12870215
43059,48-479-0313,2019-04-27 14:00:00,6.0,68.6,-1.2948484,4.631357,225.07085,295.203,0.25053400000000000
43060,49-021-0005,2019-04-27 14:00:00,10.9,78.5,1.3301516,-0.056142807,76.00835,282.328,0.006407920300000000
43061,49-035-4002,2019-04-27 14:00:00,7.7,70.3,0.51765156,-0.056142807,121.88335,281.7655,0.18557243
43064,56-035-0101,2019-04-27 14:00:00,2.0,69.1,-0.54484844,-0.3061428,232.13335,274.0155,0.09225276
43066,06-011-0007,2019-04-27 15:00:00,5.0,40.5,1.6991425,-4.5082703,243.45894,291.96378,0.06412586600000000
43067,06-019-0500,2019-04-27 15:00:00,15.0,61.0,-2.5508575,2.8042297,113.27144,292.46378,0.16869628
43080,08-103-0006,2019-04-27 15:00:00,20.0,60.100002,-1.1133575,-0.82077026,630.2714,283.83878,0.11113247
43081,11-001-0041,2019-04-27 15:00:00,2.0,32.9,7.7616425,0.42922974,1975.334,289.58878,0.21000044
43082,11-001-0043,2019-04-27 15:00:00,4.0,29.7,8.074142,0.24172974,1938.084,290.15128,0.36311865
43083,11-001-0051,2019-04-27 15:00:00,2.0,32.9,7.7616425,0.42922974,1975.334,289.58878,0.19158311
43084,11-001-0053,2019-04-27 15:00:00,3.0,29.800001,7.8241425,0.24172974,1974.2715,290.33878,0.47662807
43085,16-053-0003,2019-04-27 15:00:00,5.0,55.7,3.0741425,0.42922974,160.02144,281.83878,0.11698903
43090,32-031-0025,2019-04-27 15:00:00,3.0,45.7,-0.92585754,-0.63327026,132.08394,284.77628,0.09317748
43091,32-031-1005,2019-04-27 15:00:00,6.0,43.0,0.38664246,0.24172974,229.08394,285.08878,1.714597
43092,32-031-1007,2019-04-27 15:00:00,4.0,44.4,0.51164246,0.74172974,140.89644,284.58878,0.21585701
43094,35-001-0023,2019-04-27 15:00:00,4.0,26.1,0.82414246,-0.44577026,519.0214,292.27628,0.4285426
43095,35-001-0026,2019-04-27 15:00:00,4.9,26.800001,0.63664246,-0.07077026,469.02142,292.46378,0.46537727
43097,35-001-1012,2019-04-27 15:00:00,3.6,27.300001,1.5116425,-2.6332703,479.20892,291.46378,0.26818073
43098,35-001-1013,2019-04-27 15:00:00,4.5,26.6,0.69914246,-0.13327026,465.14642,292.77628,0.41374707
43102,42-003-1376,2019-04-27 15:00:00,4.0,43.600002,7.9491425,0.24172974,1374.834,283.46378,0.08593385
43103,42-101-0075,2019-04-27 15:00:00,5.9,33.9,8.261642,0.99172974,2197.959,287.90128,0.30393657
43104,42-101-0076,2019-04-27 15:00:00,2.8000000000000000,32.7,8.699142,0.61672974,2077.6465,288.15128,0.20591627
43107,45-091-8801,2019-04-27 15:00:00,3.0,27.7,1.3866425,-0.07077026,717.1464,291.52628,0.05649692200000000
43108,48-027-1045,2019-04-27 15:00:00,7.0,57.3,1.7616425,5.8042297,459.70892,295.65128,0.1885007
43109,48-043-0101,2019-04-27 15:00:00,6.0,27.6,-1.0508575,4.1167297,348.64642,298.58878,0.21770646
43112,48-273-0314,2019-04-27 15:00:00,10.0,81.6,-1.4883575,6.4292297,524.2714,296.65128,1.182806
43114,48-323-0004,2019-04-27 15:00:00,11.0,50.4,-1.3633575,3.9292297,247.14644,296.83878,0.33329645
43115,48-361-1100,2019-04-27 15:00:00,9.0,65.200005,-1.2383575,3.3667297,737.7089,296.77628,0.16676979
43116,48-479-0313,2019-04-27 15:00:00,5.0,49.9,-1.8008575,4.8667297,379.27142,298.58878,0.35849506
43117,49-021-0005,2019-04-27 15:00:00,6.8,66.200005,1.5116425,-1.0707703,138.70894,285.83878,0.12377031
43118,49-035-4002,2019-04-27 15:00:00,7.9,46.600002,0.76164246,-0.32077026,289.33392,284.77628,0.43540093
43119,56-013-0099,2019-04-27 15:00:00,4.0,66.200005,4.1991425,0.11672974,477.14642,275.27628,0.76198125
43121,56-035-0101,2019-04-27 15:00:00,4.0,46.5,0.51164246,-1.0082703,614.1464,276.15128,0.13101394
43123,06-011-0007,2019-04-27 16:00:00,6.0,41.2,-0.7832527,-3.6762447,251.84145,292.52185,0.062738776
43124,06-019-0500,2019-04-27 16:00:00,11.0,59.0,-1.4082527,3.6362553,224.71645,294.33435,0.25739235
43128,06-061-0003,2019-04-27 16:00:00,6.0,48.2,-2.4707527,3.0737553,112.966446,292.02185,0.13856582
43136,08-103-0006,2019-04-27 16:00:00,22.0,46.2,-0.6582527,-0.23874474,914.27893,285.58435,0.15359253
43137,11-001-0043,2019-04-27 16:00:00,4.0,26.1,8.091747,0.38625526,1945.6539,291.58435,0.44380048
43138,11-001-0051,2019-04-27 16:00:00,4.0,29.1,7.9042473,0.51125526,1984.0289,290.83435,0.20036794
43139,11-001-0053,2019-04-27 16:00:00,6.0,26.1,7.9667473,0.44875526,1980.7164,291.83435,0.6067053000000000
43140,16-053-0003,2019-04-27 16:00:00,6.0,45.600002,3.9042473,-0.23874474,316.40393,284.02185,0.14442238
43145,32-031-0025,2019-04-27 16:00:00,4.0,34.3,-0.7832527,-0.80124474,390.96643,288.39685,0.17917645
43146,32-031-1005,2019-04-27 16:00:00,6.0,31.800001,-0.47075272,-0.42624474,397.15393,288.33435,2.6312258
43147,32-031-1007,2019-04-27 16:00:00,4.0,36.3,-0.033252716,-0.113744736,308.96643,288.58435,0.31457084
43149,35-001-0023,2019-04-27 16:00:00,3.8,27.1,0.34174728,0.63625526,879.65393,293.64685,0.6204991
43150,35-001-0026,2019-04-27 16:00:00,4.5,26.7,-0.28325272,1.0737553,856.96643,294.08435,0.59491515
43152,35-001-1012,2019-04-27 16:00:00,3.3000000000000000,30.0,0.46674728,-0.61374474,843.71643,291.89685,0.38685313
43153,35-001-1013,2019-04-27 16:00:00,4.1,27.0,-0.7832527,1.1987553,872.59143,294.45935,0.6252768
43157,42-101-0075,2019-04-27 16:00:00,3.9,31.9,7.5917473,0.69875526,2238.9666,288.89685,0.36735696
43158,42-101-0076,2019-04-27 16:00:00,5.6000000000000000,29.300001,7.8417473,0.073755264,2107.0916,289.33435,0.16946688
43161,45-091-8801,2019-04-27 16:00:00,4.0,27.2,1.2167473,1.0112553,838.46643,292.77185,0.07013655
43162,48-027-1045,2019-04-27 16:00:00,7.0,50.8,2.3417473,6.5112553,720.84143,297.83435,0.20476036
43163,48-043-0101,2019-04-27 16:00:00,6.0,23.4,-1.2207527,4.9487553,686.46643,300.95935,0.273652
43164,48-135-1014,2019-04-27 16:00:00,10.0,55.9,2.4667473,3.5112553,195.09145,296.14685,0.9090117
43166,48-273-0314,2019-04-27 16:00:00,10.0,81.200005,-1.7207527,6.5737553,540.15393,296.83435,1.8900627
43167,48-303-1028,2019-04-27 16:00:00,10.0,49.9,5.9042473,4.7612553,266.71643,296.27185,0.15551902
43168,48-323-0004,2019-04-27 16:00:00,6.0,39.7,-1.1582527,5.3862553,362.34143,300.08435,0.36596987
43169,48-361-1100,2019-04-27 16:00:00,9.0,55.4,-0.6582527,3.8862553,1049.7789,298.33435,0.20861338
43170,48-479-0313,2019-04-27 16:00:00,5.0,37.5,-1.9082527,5.6987553,585.90393,301.70935,0.495816
43171,49-021-0005,2019-04-27 16:00:00,5.8,56.100002,1.5292473,-1.5512447,284.52893,288.20935,0.18919425
43172,49-035-4002,2019-04-27 16:00:00,6.5,38.100002,1.1542473,-1.3637447,750.02893,287.20935,0.6589520000000000
43173,56-013-0099,2019-04-27 16:00:00,5.0,73.5,6.2167473,1.0737553,416.90393,275.83435,1.247074
43177,06-011-0007,2019-04-27 17:00:00,4.0,39.600002,-1.7379017,-3.885172,367.52582,293.67407,0.0598105
43178,06-019-0500,2019-04-27 17:00:00,12.0,52.600002,-0.3004017,3.302328,378.33832,296.29907,0.27134020000000000
43182,06-061-0003,2019-04-27 17:00:00,5.0,45.4,-0.23790169,3.114828,244.7758,293.92407,0.1438059
43192,11-001-0041,2019-04-27 17:00:00,7.0,24.4,7.7620983,0.3023281,2149.9634,292.48657,0.25716114
43193,11-001-0051,2019-04-27 17:00:00,2.0,24.4,7.7620983,0.3023281,2149.9634,292.48657,0.20815100000000000
43194,11-001-0053,2019-04-27 17:00:00,8.0,22.5,7.6995983,0.23982811,2156.4634,293.36157,0.67675287
43195,16-053-0003,2019-04-27 17:00:00,6.0,36.8,4.4495983,-0.9476719,598.6508,286.17407,0.21131046
43196,20-195-0001,2019-04-27 17:00:00,2.2,45.600002,1.8870983,-11.947672,448.33832,289.36157,0.13841170000000000
43200,32-005-0007,2019-04-27 17:00:00,3.0,25.2,-0.4879017,0.17732811,842.4008,291.61157,0.29923590000000000
43201,32-031-0025,2019-04-27 17:00:00,2.0,27.2,-0.9254017,-0.19767189,836.0883,290.73657,0.23265608
43202,32-031-1005,2019-04-27 17:00:00,8.0,27.2,-0.8004017,-0.13517189,877.3383,290.73657,0.5553063
43203,32-031-1007,2019-04-27 17:00:00,4.0,29.0,-0.4254017,-0.07267189,837.0258,290.29907,0.3564915
43204,35-001-0023,2019-04-27 17:00:00,3.5,25.7,1.5745983,-0.01017189,1677.2133,295.36157,0.7705349
43205,35-001-0026,2019-04-27 17:00:00,4.4,25.2,1.2620983,0.3023281,1768.4008,295.92407,0.6531725
43207,35-001-1012,2019-04-27 17:00:00,3.5,27.4,2.6995983,-1.5726719,1746.7133,293.67407,0.42461255
43208,35-001-1013,2019-04-27 17:00:00,3.9,24.800001,1.3870983,-0.5101719,1913.4008,296.29907,0.7191359
43211,40-115-9007,2019-04-27 17:00:00,8.0,53.3,6.8245983,6.989828,1042.4008,296.86157,0.5443638000000000
43212,42-003-1376,2019-04-27 17:00:00,2.0,32.8,7.1995983,0.3648281,1488.5883,285.98657,0.13710168
43213,42-101-0075,2019-04-27 17:00:00,2.0,30.4,8.762098,1.3023281,2215.7134,289.67407,0.39340323
43214,42-101-0076,2019-04-27 17:00:00,3.3000000000000000,27.0,8.949598,0.7398281,2140.026,290.29907,0.19481963
43217,45-091-8801,2019-04-27 17:00:00,5.0,26.7,1.8245983,1.6773281,994.1508,294.17407,0.07714900400000000
43218,48-027-1045,2019-04-27 17:00:00,7.0,47.0,1.8870983,6.989828,860.9008,299.54907,0.21285166
43219,48-043-0101,2019-04-27 17:00:00,8.0,19.800001,-0.23790169,5.614828,1099.0258,302.79907,0.27141726
43220,48-135-1014,2019-04-27 17:00:00,9.0,44.100002,1.6370983,4.052328,419.33832,298.79907,1.0026397000000000
43222,48-273-0314,2019-04-27 17:00:00,6.0,81.4,-2.4879017,6.614828,544.3383,296.79907,1.7495052
43224,48-323-0004,2019-04-27 17:00:00,7.0,33.3,-1.6129017,5.427328,607.4008,302.54907,0.4854129
43225,48-361-1100,2019-04-27 17:00:00,7.0,49.8,0.012098312,4.114828,1222.2133,299.23657,0.19027309
43226,48-479-0313,2019-04-27 17:00:00,5.0,31.2,-2.3004017,5.489828,796.7758,303.86157,0.5284894
43227,49-021-0005,2019-04-27 17:00:00,4.7,48.2,1.0745983,-1.3851719,679.4633,289.98657,0.27819854
43228,49-035-4002,2019-04-27 17:00:00,4.9,31.4,1.4495983,-0.8851719,1230.7133,288.67407,0.79719764
43230,06-011-0007,2019-04-27 18:00:00,2.0,35.100002,-2.2453728,-2.9882545,476.92465,295.26416,0.028138842
43232,06-027-0002,2019-04-27 18:00:00,2.1,8.8,-0.43287277,-3.8632545,2307.237,298.95166,0.56948537
43235,06-061-0003,2019-04-27 18:00:00,15.0,47.8,2.1921272,2.7617455,343.92465,294.57666,0.12484914
43238,06-065-1016,2019-04-27 18:00:00,8.0,44.5,7.754627,-1.1132545,272.86215,295.13916,0.25030282
43239,06-071-0306,2019-04-27 18:00:00,4.0,21.5,3.1296272,-0.42575455,926.1746,297.82666,0.5667112
43244,08-103-0006,2019-04-27 18:00:00,9.0,32.5,4.879627,-0.23825455,1326.7997,289.88916,0.15852436
43245,11-001-0041,2019-04-27 18:00:00,2.0,22.0,7.879627,0.26174545,2310.612,293.45166,0.2528458
43246,11-001-0043,2019-04-27 18:00:00,2.0,20.9,8.004627,0.07424545,2254.1746,293.82666,0.44249046
43247,11-001-0051,2019-04-27 18:00:00,3.0,22.0,7.879627,0.26174545,2310.612,293.45166,0.18726775
43248,11-001-0053,2019-04-27 18:00:00,4.0,20.6,7.942127,0.19924545,2297.862,294.20166,0.6052412000000000
43249,16-053-0003,2019-04-27 18:00:00,4.0,32.100002,4.754627,-0.42575455,933.1746,287.88916,0.1540549
43250,20-195-0001,2019-04-27 18:00:00,5.2,42.2,0.19212723,-11.550755,717.6746,290.32666,0.016656902
43253,32-031-1005,2019-04-27 18:00:00,6.0,22.2,-0.8078728,1.0117455,1706.7372,293.32666,0.5712577
43254,35-001-0023,2019-04-27 18:00:00,3.6,23.5,1.1296272,1.6992455,2858.487,296.63916,0.7297701
43255,35-001-0026,2019-04-27 18:00:00,4.5,23.2,1.6921272,2.0117455,2958.362,297.32666,0.65694845
43257,35-001-1012,2019-04-27 18:00:00,3.7,24.9,2.3171272,0.07424545,2675.9246,294.76416,0.38662195
43258,35-001-1013,2019-04-27 18:00:00,3.8,22.7,1.8171272,-0.050754547,2939.1746,297.57666,0.79372996
43261,40-115-9007,2019-04-27 18:00:00,7.0,51.600002,6.442127,5.1992455,1271.6747,298.38916,0.46113896
43262,42-101-0075,2019-04-27 18:00:00,4.0,30.4,8.442127,0.69924545,2302.1746,290.51416,0.35949683
43263,42-101-0076,2019-04-27 18:00:00,3.0,27.5,8.629627,0.38674545,2179.0496,291.20166,0.16738626
43265,45-091-8801,2019-04-27 18:00:00,5.0,26.4,2.3171272,2.1992455,1088.1122,295.95166,0.08177261
43266,48-027-1045,2019-04-27 18:00:00,11.0,43.9,1.3171272,8.011745,1038.6747,300.76416,0.16476622
43267,48-043-0101,2019-04-27 18:00:00,7.0,18.300001,0.44212723,5.8867455,1534.1747,304.01416,0.09017214
43268,48-135-1014,2019-04-27 18:00:00,9.0,35.8,1.4421272,2.7617455,728.2371,300.38916,0.89298326
43269,48-201-1034,2019-04-27 18:00:00,10.0,53.3,-1.3703728,4.4492455,1266.2997,300.20166,0.42407313
43270,48-273-0314,2019-04-27 18:00:00,3.0,83.3,-3.1203728,6.5742455,477.98715,296.70166,1.017204
43271,48-303-1028,2019-04-27 18:00:00,11.0,35.5,4.942127,0.38674545,820.1121,300.88916,0.12508033
43272,48-323-0004,2019-04-27 18:00:00,6.0,27.800001,-1.4953728,5.3867455,831.2371,304.63916,0.4231484
43273,48-361-1100,2019-04-27 18:00:00,5.0,45.4,0.19212723,4.8242455,1244.2372,299.57666,0.15097249
43274,48-479-0313,2019-04-27 18:00:00,4.0,27.800001,-1.9328728,4.6992455,996.4246,305.13916,0.44826996
43276,49-035-4002,2019-04-27 18:00:00,5.3,26.9,1.0671272,-0.36325455,1482.1747,290.26416,0.8416613000000000
43279,56-035-0101,2019-04-27 18:00:00,2.0,32.0,4.192127,1.1992455,1855.6122,281.82666,0.6310563
43280,06-011-0007,2019-04-27 19:00:00,6.0,34.0,-3.327444,-2.7886162,372.9277,296.43793,-0.008387599
43282,06-027-0002,2019-04-27 19:00:00,2.0,7.5,-0.7649441,-3.6636162,3016.6152,300.18793,0.38053423
43283,06-029-0018,2019-04-27 19:00:00,2.0,10.7,-1.8899441,1.6488838,2364.6777,303.93793,0.6430777000000000
43285,06-061-0003,2019-04-27 19:00:00,11.0,50.2,1.8600559,2.8363838,320.1152,294.87543,0.07907550000000000
43290,06-073-1201,2019-04-27 19:00:00,18.0,61.0,3.297556,0.21138382,478.0527,293.93793,0.07753430000000000
43294,08-103-0006,2019-04-27 19:00:00,9.0,25.5,6.172556,-0.47611618,1465.9902,291.25043,0.10566121
43295,11-001-0041,2019-04-27 19:00:00,4.0,20.300001,7.110056,-0.03861618,2328.4902,293.87543,0.21362226
43296,11-001-0043,2019-04-27 19:00:00,2.0,19.4,7.297556,-0.03861618,2290.8027,294.25043,0.2975406
43297,11-001-0053,2019-04-27 19:00:00,6.0,19.1,7.172556,0.14888382,2335.2402,294.68793,0.48256165
43298,16-053-0003,2019-04-27 19:00:00,5.0,30.0,5.797556,-0.22611618,1192.8027,289.18793,0.15058719
43301,32-031-1005,2019-04-27 19:00:00,6.0,19.5,4.360056,-0.10111618,1817.8652,296.37543,0.5499121
43310,40-115-9007,2019-04-27 19:00:00,6.0,46.8,7.110056,3.1488838,1447.5527,300.00043,0.4032669
43311,42-003-1376,2019-04-27 19:00:00,7.0,26.1,6.610056,-0.28861618,1572.8652,288.12543,0.19612965
43312,42-101-0075,2019-04-27 19:00:00,4.0,30.4,8.422556,0.9613838,2340.4277,291.37543,0.27588674
43313,42-101-0076,2019-04-27 19:00:00,4.7,28.1,8.797556,0.7738838,2250.5527,291.87543,0.10720241
43315,45-091-8801,2019-04-27 19:00:00,5.0,25.2,1.7350559,2.8363838,1112.9277,297.06293,0.0517192
43316,48-027-1045,2019-04-27 19:00:00,11.0,44.5,1.0475559,7.711384,1080.9277,301.37543,0.08878507
43317,48-043-0101,2019-04-27 19:00:00,8.0,16.7,-0.014944077,4.836384,1899.8027,304.43793,-0.04206282
43318,48-135-1014,2019-04-27 19:00:00,10.0,28.300001,1.6725559,1.8363838,1156.8027,301.93793,0.67829406
43319,48-201-1034,2019-04-27 19:00:00,6.0,50.0,-0.7024441,4.461384,1286.9277,300.75043,0.35664560000000000
43320,48-273-0314,2019-04-27 19:00:00,4.0,84.0,-4.014944,6.336384,321.8652,296.68793,1.1830372
43321,48-303-1028,2019-04-27 19:00:00,7.0,23.800001,3.485056,-0.7886162,2558.9277,303.18793,-0.009004079
43322,48-323-0004,2019-04-27 19:00:00,3.0,24.0,-1.6399441,4.773884,978.55273,306.25043,0.28189743
43323,48-361-1100,2019-04-27 19:00:00,6.0,44.600002,0.36005592,5.523884,1243.1152,299.81293,0.12037967
43324,48-479-0313,2019-04-27 19:00:00,6.0,25.1,-2.077444,4.586384,1150.6777,306.25043,0.35048082
43326,49-035-4002,2019-04-27 19:00:00,4.8,28.0,0.7975559,0.02388382,1752.3027,290.87543,0.79288226
43327,56-013-0099,2019-04-27 19:00:00,5.0,67.8,5.610056,3.9613838,1722.6152,278.93793,0.8653957
43329,06-011-0007,2019-04-27 20:00:00,5.0,31.5,-3.2707424,-2.0992317,777.74664,298.1221,-0.02356842
43333,06-061-0003,2019-04-27 20:00:00,10.0,47.9,1.7292576,3.2132683,401.62164,295.9971,0.05341452
43334,06-065-0010,2019-04-27 20:00:00,7.0,16.1,2.4792576,5.0257683,855.62164,300.2471,0.09271513
43336,06-065-1016,2019-04-27 20:00:00,10.0,42.9,7.2917576,0.02576828,378.99664,296.8096,0.11136365
43337,06-071-0306,2019-04-27 20:00:00,5.0,16.800001,1.3542576,1.0257683,1537.5592,300.8721,0.33398998
43338,06-073-1201,2019-04-27 20:00:00,18.0,58.5,4.1042576,0.6507683,512.55914,295.6846,0.0089509
43341,06-083-2004,2019-04-27 20:00:00,3.0,70.0,1.2292576,-2.2867317,187.37166,290.3096,0.5245594
43343,08-103-0006,2019-04-27 20:00:00,9.0,20.6,6.2917576,-0.5992317,1614.7467,292.4346,0.066900015
43344,11-001-0041,2019-04-27 20:00:00,4.0,20.0,6.2917576,0.08826828,2299.9966,294.3096,0.1544402
43345,11-001-0043,2019-04-27 20:00:00,3.0,19.0,6.2292576,-0.03673172,2277.7466,294.8096,0.242828
43346,16-053-0003,2019-04-27 20:00:00,4.0,28.2,6.7917576,-1.2242317,1758.7467,290.6221,0.123847365
43347,20-195-0001,2019-04-27 20:00:00,2.0,35.9,-2.1457424,-10.036732,981.55914,291.2471,-0.05
43351,32-031-1005,2019-04-27 20:00:00,3.0,19.6,4.2292576,-0.7867317,1947.3717,296.8721,0.43655685
43352,32-031-1007,2019-04-27 20:00:00,3.0,18.300001,3.6042576,-0.28673172,2289.934,296.3721,0.17254929
43361,40-115-9007,2019-04-27 20:00:00,6.0,39.600002,6.7292576,-0.22423172,1848.9342,300.7471,0.3510973
43362,42-101-0075,2019-04-27 20:00:00,4.0,30.2,8.104258,0.5257683,2604.3716,291.8721,0.20129268
43363,42-101-0076,2019-04-27 20:00:00,5.0,27.7,8.354258,0.40076828,2425.4966,292.3096,0.11043893
43365,45-091-8801,2019-04-27 20:00:00,3.0,25.7,1.7292576,2.6507683,1216.9342,297.8096,0.038619
43366,48-027-1045,2019-04-27 20:00:00,11.0,45.3,-0.27074242,7.8382683,1087.3717,301.6221,0.06851828
43367,48-043-0101,2019-04-27 20:00:00,5.0,14.400001,1.7292576,3.5882683,2538.184,304.8721,-0.05
43368,48-135-1014,2019-04-27 20:00:00,7.0,25.300001,1.1667576,0.9007683,1499.9342,303.1221,0.52625465
43369,48-201-1034,2019-04-27 20:00:00,9.0,45.7,-0.27074242,4.4007683,1321.6842,301.0596,0.15860143
43370,48-273-0314,2019-04-27 20:00:00,5.0,83.1,-4.4582424,6.0882683,334.18414,296.6846,1.6809218
43371,48-303-1028,2019-04-27 20:00:00,4.0,20.2,1.7917576,-0.8492317,4553.434,303.7471,0.002477862
43372,48-323-0004,2019-04-27 20:00:00,5.0,21.6,-2.2082424,4.7757683,1070.4342,307.2471,0.1873448
43373,48-361-1100,2019-04-27 20:00:00,9.0,46.4,0.16675758,5.9007683,1224.3092,299.3721,0.113290146
43374,48-479-0313,2019-04-27 20:00:00,6.0,21.9,-2.4582424,3.9632683,1295.0592,307.4971,0.2528458
43375,49-021-0005,2019-04-27 20:00:00,3.4,29.0,1.3542576,-1.5367317,1867.3717,294.0596,0.21631937
43379,06-011-0007,2019-04-27 21:00:00,5.0,29.800001,-3.8398275,-0.896677,1040.8252,299.5426,-0.0207172
43380,06-019-0500,2019-04-27 21:00:00,15.0,28.9,3.2851725,-0.14667702,989.13763,302.1051,0.15182015
43384,06-061-0003,2019-04-27 21:00:00,20.0,50.9,1.9101725,3.040823,492.38766,297.1051,0.04031432
43385,06-065-0010,2019-04-27 21:00:00,7.0,14.900001,1.2226725,4.853323,1193.8252,301.0426,0.039158422000000000
43386,06-065-0500,2019-04-27 21:00:00,7.3,13.3,-3.0273275,4.540823,851.20013,309.1676,0.2952288
43387,06-065-1016,2019-04-27 21:00:00,8.0,39.100002,6.2851725,0.29082298,516.63763,297.6051,0.16538271
43388,06-071-0306,2019-04-27 21:00:00,6.0,27.6,0.53517246,5.165823,745.38763,301.4801,0.23843558
43389,06-073-1201,2019-04-27 21:00:00,23.0,51.9,3.5976725,0.790823,476.45016,296.7926,-0.006152861
43390,06-079-2004,2019-04-27 21:00:00,9.0,83.6,4.2851725,-1.209177,124.95015,288.9176,0.17416754
43391,06-079-2007,2019-04-27 21:00:00,7.0,79.700005,4.2851725,-0.646677,114.51265,288.7301,0.18611185
43392,06-083-2004,2019-04-27 21:00:00,4.0,63.600002,2.1601725,-3.021677,312.57516,293.4176,0.29553702
43394,08-103-0006,2019-04-27 21:00:00,8.0,19.1,6.8476725,-0.45917702,2200.9502,293.9801,0.04278024
43395,11-001-0041,2019-04-27 21:00:00,5.0,19.6,6.1601725,-0.584177,2256.8252,294.3551,0.114446044
43396,11-001-0043,2019-04-27 21:00:00,4.0,18.2,6.0976725,-0.584177,2234.5752,294.8551,0.1534384
43397,11-001-0051,2019-04-27 21:00:00,5.0,19.6,6.1601725,-0.584177,2256.8252,294.3551,0.08423853
43398,11-001-0053,2019-04-27 21:00:00,5.0,17.9,6.0351725,-0.521677,2265.0127,295.1676,0.22194473
43399,16-053-0003,2019-04-27 21:00:00,4.0,26.1,6.0976725,-1.709177,1614.0752,291.0426,0.07214010000000000
43400,20-195-0001,2019-04-27 21:00:00,2.7,35.7,-4.1523275,-8.021677,1059.5127,291.0426,0.0686724
43401,29-189-3001,2019-04-27 21:00:00,5.2,48.2,3.5351725,4.415823,1809.3252,296.7926,-0.05
43403,32-031-1005,2019-04-27 21:00:00,2.0,17.0,6.0976725,-1.209177,2037.5127,298.6051,0.29815707
43404,32-031-1007,2019-04-27 21:00:00,2.0,15.8,4.4726725,-1.521677,2447.2002,298.1051,0.11552489
43405,32-510-0020,2019-04-27 21:00:00,2.0,26.1,5.8476725,1.103323,1046.3877,296.4801,0.09810932
43411,35-013-0016,2019-04-27 21:00:00,6.0,9.2,2.9101725,-1.209177,3912.1377,304.2926,0.31403142
43413,40-115-9007,2019-04-27 21:00:00,5.0,34.7,5.4101725,-4.584177,1433.3252,299.7301,0.23296432
43415,42-101-0075,2019-04-27 21:00:00,4.9,30.2,7.4101725,0.22832298,2439.3252,291.7301,0.13186161
43416,42-101-0076,2019-04-27 21:00:00,2.3000000000000000,27.300001,7.8476725,0.10332298,2309.0752,292.1676,0.06435704
43417,45-091-8801,2019-04-27 21:00:00,2.0,26.2,1.3476725,3.103323,1268.8877,298.3551,0.03946666
43418,48-027-1045,2019-04-27 21:00:00,11.0,47.3,-0.52732754,7.290823,1166.5752,301.7301,0.08362205
43419,48-043-0101,2019-04-27 21:00:00,9.0,12.8,2.7226725,2.728323,3163.1377,305.8551,-0.04560758
43420,48-135-1014,2019-04-27 21:00:00,9.0,23.800001,0.66017246,1.478323,1609.5752,303.7926,0.3541797
43421,48-201-1034,2019-04-27 21:00:00,7.0,44.0,-0.15232754,4.165823,1337.4502,301.4176,0.14758185
43424,48-323-0004,2019-04-27 21:00:00,7.0,19.0,-2.9648275,3.853323,1579.8877,308.8551,0.1380264
43425,48-361-1100,2019-04-27 21:00:00,9.0,48.7,0.16017246,5.290823,1136.1377,299.0426,0.1214585
43426,48-479-0313,2019-04-27 21:00:00,10.0,20.9,-2.6523275,3.540823,1487.1377,308.4801,0.19073544
43432,06-011-0007,2019-04-27 22:00:00,6.0,24.6,-4.583376,0.099407196,1497.1564,300.97363,0.046016764
43437,06-061-0003,2019-04-27 22:00:00,16.0,42.4,1.7916241,3.7869072,606.2814,298.03613,0.116141364
43438,06-065-0010,2019-04-27 22:00:00,5.0,16.300001,1.9166241,4.724407,1444.2189,301.47363,0.02374642
43439,06-065-0500,2019-04-27 22:00:00,7.4,14.2,-3.020876,3.9119072,2076.1562,310.28613,0.19489668
