GEOID,YYYYMM,deaths
48453,201508,14
49011,201508,14
49035,201508,18
51059,201508,12
51087,201508,11
51550,201508,10
51700,201508,10
51810,201508,10
53011,201508,15
53033,201508,37
53053,201508,22
53061,201508,21
53063,201508,25
55079,201508,21
55133,201508,12
55135,201508,10
01043,201509,13
01055,201509,10
01073,201509,12
01089,201509,11
01097,201509,15
01121,201509,10
04013,201509,138
04015,201509,22
04019,201509,46
04021,201509,11
04025,201509,16
05007,201509,18
05119,201509,11
05131,201509,11
06001,201509,30
06013,201509,25
06019,201509,20
06029,201509,24
06037,201509,212
06047,201509,12
06059,201509,56
06061,201509,11
06065,201509,60
06067,201509,37
06071,201509,71
06073,201509,68
06075,201509,15
06077,201509,23
06081,201509,15
06083,201509,13
06085,201509,31
06089,201509,13
06095,201509,12
06097,201509,12
06099,201509,20
06107,201509,10
06111,201509,24
08001,201509,17
08005,201509,13
08031,201509,19
08041,201509,26
08059,201509,26
08069,201509,13
08077,201509,11
08101,201509,12
08123,201509,10
09001,201509,14
09003,201509,18
09009,201509,27
09011,201509,12
10003,201509,15
11001,201509,10
12005,201509,13
12009,201509,42
12011,201509,52
12015,201509,15
12017,201509,15
12021,201509,11
12031,201509,32
12033,201509,15
12053,201509,20
12055,201509,14
12057,201509,43
12069,201509,17
12071,201509,28
12083,201509,25
12086,201509,65
12095,201509,20
12099,201509,60
12101,201509,34
12103,201509,45
12105,201509,39
12109,201509,10
12111,201509,19
12115,201509,21
12127,201509,37
13067,201509,15
13121,201509,17
13135,201509,18
13151,201509,10
15003,201509,17
16001,201509,11
16055,201509,10
17031,201509,109
17043,201509,18
17089,201509,14
17097,201509,16
17111,201509,11
17119,201509,18
17179,201509,10
17197,201509,14
17201,201509,11
18003,201509,16
18089,201509,22
18095,201509,11
18097,201509,42
18141,201509,10
18163,201509,14
19153,201509,20
20091,201509,19
20173,201509,24
21067,201509,13
21111,201509,27
22017,201509,11
22033,201509,14
22051,201509,13
22103,201509,12
24003,201509,20
24005,201509,20
24031,201509,11
24033,201509,13
24043,201509,10
24510,201509,14
25005,201509,12
25009,201509,27
25013,201509,18
25017,201509,23
25023,201509,20
25025,201509,12
25027,201509,32
26049,201509,26
26065,201509,11
26081,201509,12
26093,201509,10
26099,201509,30
26115,201509,14
26121,201509,11
26125,201509,39
26161,201509,15
26163,201509,69
27003,201509,10
27037,201509,10
27053,201509,33
27123,201509,15
27137,201509,16
28033,201509,10
29047,201509,14
29077,201509,15
29095,201509,33
29099,201509,10
29189,201509,33
29510,201509,15
31055,201509,16
31109,201509,16
32003,201509,64
32031,201509,13
33011,201509,13
34003,201509,20
34005,201509,14
34007,201509,12
34011,201509,10
34013,201509,10
34021,201509,11
34023,201509,13
34025,201509,18
34027,201509,12
34029,201509,25
34031,201509,14
35001,201509,22
36001,201509,10
36005,201509,31
36029,201509,40
36047,201509,31
36055,201509,11
36059,201509,27
36061,201509,24
36063,201509,13
36065,201509,15
36067,201509,12
36071,201509,12
36081,201509,27
36085,201509,10
36103,201509,27
36119,201509,20
37019,201509,12
37023,201509,10
37035,201509,10
37045,201509,10
37057,201509,13
37067,201509,13
37071,201509,12
37119,201509,23
37129,201509,13
37151,201509,10
37157,201509,10
37159,201509,12
37183,201509,20
39017,201509,12
39023,201509,11
39025,201509,10
39035,201509,53
39049,201509,37
39057,201509,10
39061,201509,29
39085,201509,10
39089,201509,13
39093,201509,21
39095,201509,21
39099,201509,11
39113,201509,19
39139,201509,11
39151,201509,13
39153,201509,23
39155,201509,10
40037,201509,10
40051,201509,10
40109,201509,32
40143,201509,25
41029,201509,11
41039,201509,16
41051,201509,18
42003,201509,45
42011,201509,16
42017,201509,18
42029,201509,15
42045,201509,18
42071,201509,13
42077,201509,12
42079,201509,12
42085,201509,10
42091,201509,22
42095,201509,12
42101,201509,52
42129,201509,18
44007,201509,13
45007,201509,16
45045,201509,19
45051,201509,15
45063,201509,12
45079,201509,12
45083,201509,17
45091,201509,10
47037,201509,23
47065,201509,11
47093,201509,21
47157,201509,24
47165,201509,11
48029,201509,33
48085,201509,18
48113,201509,60
48121,201509,14
48141,201509,19
48181,201509,11
48201,201509,62
48213,201509,12
48251,201509,10
48303,201509,10
48309,201509,11
48339,201509,19
48355,201509,10
48375,201509,14
48381,201509,10
48439,201509,52
48453,201509,18
49035,201509,16
51087,201509,10
51810,201509,10
53005,201509,10
53011,201509,12
53033,201509,44
53035,201509,11
53053,201509,27
53061,201509,19
53063,201509,22
54039,201509,14
55025,201509,15
55079,201509,28
55133,201509,18
01015,201510,10
01055,201510,14
01073,201510,28
01089,201510,10
01097,201510,12
04013,201510,139
04015,201510,25
04019,201510,47
04021,201510,18
04025,201510,17
04027,201510,11
05007,201510,15
05119,201510,11
05125,201510,10
06001,201510,28
06007,201510,14
06013,201510,28
06019,201510,18
06023,201510,12
06029,201510,26
06037,201510,206
06059,201510,73
06061,201510,14
06065,201510,77
06067,201510,40
06071,201510,74
06073,201510,66
06075,201510,12
06077,201510,27
06079,201510,14
06081,201510,11
06083,201510,10
06085,201510,20
06097,201510,16
06099,201510,28
06111,201510,15
08001,201510,22
08005,201510,15
08031,201510,19
08041,201510,19
08059,201510,25
08101,201510,14
09001,201510,18
09003,201510,23
09009,201510,26
09011,201510,10
10003,201510,23
10005,201510,17
12009,201510,26
12011,201510,64
12015,201510,20
12017,201510,13
12019,201510,10
12021,201510,13
12031,201510,45
12033,201510,21
12053,201510,23
12057,201510,44
12061,201510,11
12069,201510,25
12071,201510,32
12081,201510,15
12083,201510,32
12085,201510,11
12086,201510,74
12095,201510,26
12099,201510,50
12101,201510,34
12103,201510,47
12105,201510,35
12111,201510,14
12115,201510,27
12117,201510,17
12127,201510,53
13051,201510,14
13067,201510,20
13089,201510,12
13121,201510,22
13135,201510,13
13151,201510,10
15003,201510,14
16001,201510,11
17031,201510,142
17043,201510,10
17097,201510,17
17119,201510,14
17143,201510,11
17163,201510,17
17167,201510,10
17197,201510,20
17201,201510,10
18003,201510,11
18035,201510,11
18053,201510,14
18081,201510,12
18089,201510,19
18097,201510,26
18141,201510,18
18163,201510,12
19113,201510,11
19153,201510,19
20091,201510,14
20173,201510,27
21067,201510,11
21111,201510,41
21145,201510,10
22017,201510,16
22071,201510,10
22103,201510,10
23031,201510,14
24003,201510,15
24005,201510,34
24015,201510,12
24025,201510,13
24031,201510,15
24510,201510,21
25001,201510,19
25005,201510,20
25009,201510,25
25013,201510,15
25015,201510,11
25017,201510,41
25021,201510,20
25023,201510,12
25025,201510,17
25027,201510,27
26021,201510,11
26049,201510,19
26081,201510,20
26099,201510,41
26125,201510,36
26145,201510,12
26163,201510,66
27053,201510,32
27123,201510,20
27137,201510,19
28047,201510,14
28049,201510,12
29047,201510,11
29077,201510,19
29095,201510,25
29099,201510,10
29183,201510,13
29189,201510,32
29510,201510,10
30013,201510,10
30111,201510,11
31055,201510,27
32003,201510,80
32031,201510,17
33011,201510,23
33015,201510,10
34001,201510,11
34003,201510,19
34005,201510,10
34007,201510,14
34013,201510,14
34015,201510,12
34017,201510,18
34021,201510,10
34023,201510,24
34025,201510,16
34029,201510,14
34031,201510,14
34035,201510,12
34039,201510,10
35001,201510,15
35049,201510,13
36001,201510,10
36005,201510,26
36007,201510,10
36029,201510,35
36047,201510,32
36055,201510,19
36059,201510,38
36061,201510,27
36065,201510,12
36067,201510,19
36081,201510,33
36103,201510,54
36119,201510,16
37001,201510,12
37021,201510,14
37035,201510,16
37051,201510,11
37067,201510,20
37071,201510,12
37081,201510,17
37097,201510,12
37119,201510,12
37129,201510,11
37171,201510,10
37183,201510,13
39007,201510,10
39017,201510,21
39023,201510,11
39035,201510,50
39049,201510,41
39061,201510,37
39085,201510,12
39093,201510,15
39095,201510,27
39099,201510,18
39113,201510,29
39145,201510,10
39151,201510,16
39153,201510,23
39155,201510,10
40027,201510,13
40101,201510,11
40109,201510,40
40143,201510,30
41017,201510,12
41029,201510,11
41039,201510,13
41047,201510,12
41051,201510,27
41067,201510,12
42003,201510,53
42007,201510,14
42011,201510,23
42017,201510,23
42029,201510,18
42045,201510,17
42049,201510,13
42071,201510,20
42079,201510,16
42081,201510,10
42091,201510,23
42101,201510,44
42107,201510,10
42125,201510,14
42129,201510,15
42133,201510,12
44007,201510,19
45007,201510,11
45045,201510,27
45051,201510,13
45063,201510,12
45083,201510,27
45091,201510,11
47037,201510,28
47065,201510,16
47093,201510,19
47125,201510,13
47157,201510,18
47163,201510,13
48027,201510,14
48029,201510,49
48039,201510,12
48085,201510,11
48113,201510,61
48141,201510,15
48167,201510,10
48183,201510,10
48201,201510,70
48209,201510,10
48245,201510,21
48303,201510,14
48309,201510,10
48339,201510,10
48381,201510,10
48423,201510,12
48439,201510,62
48453,201510,19
48491,201510,16
49035,201510,22
49049,201510,11
51041,201510,11
51153,201510,12
51810,201510,11
53011,201510,11
53015,201510,10
53033,201510,48
53053,201510,26
53061,201510,25
53063,201510,34
53067,201510,14
54039,201510,11
55079,201510,38
55101,201510,14
55133,201510,12
01015,201511,10
01073,201511,30
01089,201511,10
01095,201511,13
01097,201511,22
01121,201511,11
01125,201511,10
04003,201511,10
04013,201511,147
04015,201511,22
04019,201511,45
04021,201511,13
04025,201511,13
05119,201511,11
05131,201511,10
05145,201511,10
06001,201511,23
06007,201511,10
06013,201511,25
06019,201511,28
06029,201511,31
06037,201511,215
06059,201511,68
06061,201511,18
06065,201511,82
06067,201511,53
06071,201511,63
06073,201511,72
06075,201511,16
06077,201511,24
06081,201511,10
06085,201511,30
06089,201511,10
06095,201511,13
06097,201511,12
06099,201511,16
06107,201511,17
06111,201511,27
08001,201511,20
08005,201511,18
08031,201511,30
08041,201511,32
08059,201511,29
08101,201511,17
08123,201511,11
09001,201511,19
09003,201511,27
09009,201511,29
10001,201511,10
10003,201511,16
11001,201511,10
12009,201511,30
12011,201511,68
12015,201511,10
12017,201511,23
12019,201511,11
12021,201511,14
12031,201511,29
12033,201511,24
12053,201511,17
12055,201511,20
12057,201511,44
12061,201511,11
12069,201511,14
12071,201511,41
12081,201511,19
12083,201511,28
12085,201511,17
12086,201511,57
12091,201511,15
12095,201511,32
12099,201511,60
12101,201511,36
12103,201511,47
12105,201511,22
12111,201511,20
12115,201511,28
12117,201511,17
12127,201511,47
13067,201511,17
13089,201511,16
13121,201511,21
13135,201511,20
13151,201511,10
13215,201511,10
15003,201511,12
16001,201511,13
17031,201511,136
17043,201511,26
17089,201511,20
17097,201511,27
17111,201511,11
17119,201511,20
17121,201511,12
17163,201511,14
17201,201511,14
18003,201511,11
18089,201511,16
18091,201511,10
18097,201511,45
18141,201511,13
18163,201511,13
19113,201511,17
19153,201511,15
20091,201511,17
20173,201511,33
20177,201511,14
20209,201511,11
21111,201511,41
22017,201511,14
22033,201511,16
22051,201511,11
22103,201511,15
23019,201511,11
23031,201511,12
24003,201511,15
24005,201511,20
24025,201511,15
24031,201511,18
24033,201511,13
24510,201511,20
25005,201511,17
25009,201511,23
25013,201511,16
25017,201511,35
25021,201511,29
25023,201511,16
25025,201511,11
25027,201511,26
26021,201511,16
26025,201511,11
26049,201511,17
26065,201511,11
26075,201511,15
26081,201511,21
26099,201511,36
26121,201511,11
26125,201511,39
26147,201511,10
26163,201511,67
27053,201511,37
27123,201511,15
27137,201511,14
29047,201511,14
29077,201511,10
29095,201511,32
29099,201511,16
29183,201511,10
29189,201511,28
29510,201511,11
30013,201511,11
31055,201511,20
31109,201511,13
32003,201511,106
32031,201511,12
33011,201511,13
34003,201511,16
34005,201511,19
34007,201511,18
34013,201511,11
34017,201511,14
34023,201511,15
34025,201511,19
34029,201511,21
34037,201511,10
35001,201511,21
36005,201511,28
36007,201511,13
36013,201511,10
36027,201511,11
36029,201511,41
36047,201511,30
36055,201511,22
36059,201511,25
36061,201511,25
36063,201511,11
36065,201511,15
36067,201511,19
36081,201511,30
36085,201511,11
36093,201511,10
36103,201511,35
36119,201511,18
37021,201511,10
37051,201511,12
37057,201511,12
37071,201511,16
37081,201511,16
37089,201511,10
37119,201511,15
37159,201511,10
37161,201511,14
37183,201511,16
39017,201511,13
39035,201511,45
39049,201511,37
39061,201511,38
39085,201511,13
39093,201511,13
39095,201511,24
39099,201511,12
39103,201511,10
39113,201511,24
39133,201511,11
39151,201511,12
39153,201511,24
40109,201511,39
40143,201511,28
41005,201511,15
41017,201511,10
41019,201511,13
41029,201511,14
41039,201511,23
41051,201511,24
41067,201511,17
42003,201511,45
42011,201511,16
42017,201511,21
42021,201511,12
42029,201511,13
42041,201511,10
42043,201511,10
42045,201511,25
42051,201511,11
42069,201511,12
42071,201511,14
42077,201511,13
42079,201511,18
42091,201511,28
42095,201511,15
42101,201511,38
42125,201511,11
42129,201511,17
42133,201511,17
44007,201511,16
45007,201511,15
45019,201511,11
45045,201511,10
45051,201511,17
45063,201511,17
45079,201511,10
45083,201511,16
45085,201511,12
45091,201511,11
47037,201511,34
47065,201511,20
47093,201511,19
47157,201511,30
47163,201511,11
48027,201511,14
48029,201511,43
48085,201511,15
48113,201511,54
48121,201511,16
48141,201511,19
48157,201511,10
48201,201511,83
48213,201511,12
48215,201511,10
48245,201511,10
48251,201511,11
48339,201511,29
48439,201511,46
48441,201511,10
48453,201511,15
49035,201511,25
49049,201511,10
51059,201511,15
53033,201511,40
53053,201511,24
53061,201511,20
53063,201511,26
53067,201511,14
53077,201511,13
54039,201511,15
55059,201511,12
55079,201511,31
55133,201511,14
01001,201512,11
01015,201512,10
01055,201512,13
01073,201512,24
01081,201512,16
01089,201512,15
01097,201512,22
01125,201512,11
04003,201512,11
04013,201512,196
04015,201512,25
04019,201512,52
04021,201512,20
04025,201512,21
05007,201512,12
05119,201512,16
05143,201512,10
06001,201512,49
06007,201512,11
06013,201512,41
06017,201512,10
06019,201512,31
06029,201512,30
06037,201512,275
06053,201512,12
06059,201512,102
06061,201512,16
06065,201512,88
06067,201512,58
06071,201512,73
06073,201512,96
06075,201512,27
06077,201512,28
06079,201512,12
06081,201512,19
06083,201512,10
06085,201512,40
06089,201512,21
06097,201512,11
06099,201512,20
06107,201512,17
06111,201512,27
08001,201512,17
08005,201512,20
08013,201512,15
08031,201512,16
08041,201512,26
08059,201512,24
08069,201512,12
08101,201512,23
08123,201512,17
09001,201512,27
09003,201512,16
09005,201512,10
09009,201512,28
10001,201512,15
10003,201512,28
10005,201512,22
11001,201512,10
12005,201512,13
12009,201512,34
12011,201512,62
12015,201512,14
12017,201512,18
12019,201512,13
12031,201512,41
12033,201512,23
12053,201512,19
12055,201512,11
12057,201512,37
12069,201512,19
12071,201512,39
12081,201512,18
12083,201512,32
12085,201512,16
12086,201512,76
12091,201512,13
12095,201512,43
12099,201512,57
12101,201512,55
12103,201512,49
12105,201512,42
12109,201512,14
12111,201512,13
12115,201512,25
12117,201512,16
12127,201512,42
13051,201512,11
13067,201512,22
13069,201512,10
13089,201512,10
13121,201512,23
13135,201512,20
13139,201512,10
13215,201512,13
13245,201512,11
15003,201512,15
16027,201512,10
17031,201512,138
17043,201512,25
17089,201512,20
17097,201512,21
17111,201512,10
17143,201512,10
17163,201512,10
17197,201512,16
17201,201512,13
18067,201512,11
18089,201512,23
18091,201512,14
18097,201512,55
18163,201512,17
18167,201512,10
19153,201512,20
20091,201512,14
20173,201512,22
20177,201512,15
20209,201512,10
21067,201512,11
21111,201512,40
21117,201512,13
22017,201512,17
22033,201512,13
22051,201512,14
22071,201512,12
22103,201512,15
23005,201512,12
23019,201512,12
23031,201512,16
24003,201512,21
24005,201512,29
24013,201512,11
24025,201512,12
24031,201512,17
24033,201512,18
24510,201512,21
25001,201512,10
25005,201512,17
25009,201512,30
25013,201512,19
25017,201512,41
25021,201512,23
25023,201512,14
25025,201512,15
25027,201512,32
26017,201512,10
26021,201512,11
26025,201512,12
26049,201512,19
26075,201512,15
26077,201512,12
26081,201512,21
26093,201512,10
26099,201512,37
26115,201512,10
26125,201512,45
26145,201512,16
26147,201512,13
26163,201512,85
27003,201512,13
27037,201512,14
27053,201512,41
27123,201512,13
27163,201512,10
28047,201512,11
29021,201512,11
29047,201512,11
29077,201512,20
29095,201512,39
29099,201512,14
29183,201512,15
29189,201512,39
30111,201512,15
31055,201512,24
31109,201512,18
31153,201512,10
32003,201512,99
32031,201512,21
33011,201512,19
33015,201512,14
34001,201512,11
34003,201512,21
34005,201512,13
34007,201512,15
34013,201512,22
34017,201512,16
34023,201512,21
34025,201512,19
34027,201512,10
34029,201512,25
34039,201512,14
35001,201512,27
36005,201512,31
36007,201512,13
36029,201512,39
36047,201512,42
36055,201512,24
36059,201512,28
36061,201512,29
36063,201512,12
36065,201512,14
36067,201512,14
36071,201512,16
36081,201512,44
36083,201512,10
36085,201512,10
36103,201512,52
36119,201512,27
37001,201512,18
37021,201512,13
37035,201512,10
37051,201512,17
37057,201512,11
37067,201512,26
37071,201512,22
37081,201512,18
37101,201512,11
37119,201512,29
37151,201512,16
37159,201512,11
37161,201512,11
37183,201512,20
37193,201512,10
39017,201512,18
39023,201512,11
39035,201512,51
39049,201512,55
39061,201512,35
39085,201512,15
39089,201512,12
39093,201512,22
39095,201512,27
39099,201512,14
39113,201512,32
39151,201512,15
39153,201512,38
40031,201512,13
40047,201512,10
40109,201512,38
40131,201512,10
40143,201512,36
41005,201512,13
41029,201512,15
41039,201512,10
41047,201512,17
41051,201512,27
42003,201512,49
42007,201512,12
42011,201512,17
42017,201512,24
42029,201512,10
42043,201512,10
42045,201512,30
42049,201512,17
42071,201512,25
42077,201512,10
42079,201512,17
42081,201512,13
42091,201512,33
42095,201512,12
42101,201512,44
42107,201512,15
42125,201512,14
42129,201512,22
42133,201512,15
44007,201512,20
45007,201512,15
45019,201512,14
45041,201512,12
45045,201512,27
45051,201512,19
45063,201512,12
45079,201512,13
45083,201512,25
45091,201512,13
47009,201512,10
47037,201512,25
47065,201512,24
47093,201512,27
47125,201512,11
47157,201512,33
47163,201512,17
48029,201512,48
48039,201512,10
48085,201512,17
48113,201512,63
48121,201512,17
48141,201512,15
48167,201512,11
48201,201512,61
48209,201512,11
48245,201512,14
48257,201512,10
48303,201512,16
48309,201512,21
48339,201512,20
48355,201512,10
48361,201512,10
48375,201512,10
48423,201512,15
48439,201512,53
48453,201512,16
49035,201512,30
51041,201512,11
51059,201512,11
51810,201512,16
53011,201512,15
53033,201512,55
53053,201512,34
53061,201512,27
53063,201512,32
53067,201512,16
54003,201512,10
54039,201512,14
55059,201512,12
55079,201512,36
55087,201512,10
55101,201512,10
55105,201512,12
55133,201512,15
01003,201601,11
01015,201601,10
01055,201601,10
01073,201601,27
01083,201601,10
01097,201601,31
01101,201601,10
01103,201601,11
01125,201601,12
04003,201601,12
04013,201601,205
04015,201601,19
04019,201601,61
04021,201601,21
04025,201601,22
05007,201601,16
05119,201601,13
05125,201601,10
06001,201601,44
06007,201601,19
06013,201601,37
06019,201601,27
06029,201601,38
06037,201601,321
06047,201601,11
06053,201601,12
06055,201601,10
06057,201601,12
06059,201601,95
06061,201601,13
06065,201601,112
06067,201601,58
06071,201601,92
06073,201601,107
06075,201601,22
06077,201601,28
06081,201601,20
06083,201601,11
06085,201601,44
06089,201601,14
06095,201601,19
06097,201601,17
06099,201601,29
06107,201601,19
06111,201601,31
08001,201601,17
08005,201601,18
08031,201601,25
08041,201601,33
08059,201601,34
08077,201601,13
08101,201601,22
08123,201601,12
09001,201601,29
09003,201601,20
09009,201601,38
09011,201601,12
10001,201601,17
10003,201601,30
10005,201601,22
11001,201601,17
12005,201601,17
12009,201601,41
12011,201601,67
12017,201601,28
12021,201601,19
12031,201601,35
12033,201601,18
12053,201601,14
12055,201601,13
12057,201601,50
12069,201601,20
12071,201601,53
12075,201601,10
12081,201601,25
12083,201601,35
12085,201601,19
12086,201601,92
12091,201601,14
12095,201601,41
12097,201601,11
12099,201601,81
12101,201601,41
12103,201601,61
12105,201601,46
12111,201601,21
12115,201601,19
12117,201601,19
12119,201601,13
12127,201601,51
13057,201601,11
13067,201601,19
13089,201601,15
13115,201601,18
13121,201601,23
13135,201601,17
13185,201601,11
13223,201601,10
13245,201601,10
15003,201601,26
16001,201601,18
16055,201601,13
17031,201601,159
17043,201601,22
17089,201601,13
17097,201601,20
17111,201601,12
17119,201601,13
17143,201601,15
17163,201601,18
17167,201601,10
17197,201601,22
17201,201601,11
18003,201601,23
18035,201601,13
18089,201601,28
18091,201601,12
18097,201601,49
18141,201601,22
18157,201601,10
18163,201601,11
18167,201601,10
19113,201601,12
19153,201601,18
19163,201601,12
20091,201601,21
20173,201601,24
20177,201601,15
21067,201601,19
21111,201601,51
21117,201601,10
21145,201601,13
22017,201601,15
22033,201601,13
22051,201601,15
22055,201601,10
22103,201601,14
23005,201601,10
23011,201601,10
23019,201601,10
23031,201601,10
24003,201601,16
24005,201601,29
24013,201601,12
24021,201601,16
24025,201601,10
24031,201601,20
24033,201601,13
24043,201601,13
24510,201601,24
25001,201601,18
25005,201601,23
25009,201601,27
25013,201601,24
25017,201601,46
25021,201601,19
25023,201601,24
25025,201601,21
25027,201601,34
26025,201601,10
26049,201601,28
26065,201601,10
26075,201601,17
26077,201601,17
26081,201601,16
26093,201601,11
26099,201601,45
26125,201601,38
26139,201601,12
26147,201601,10
26163,201601,89
27037,201601,11
27053,201601,40
27123,201601,23
27163,201601,11
28047,201601,13
28087,201601,11
28121,201601,10
29069,201601,10
29077,201601,18
29095,201601,26
29183,201601,13
29189,201601,41
30111,201601,10
31055,201601,19
31109,201601,12
32003,201601,109
32031,201601,24
33011,201601,13
33013,201601,15
33015,201601,14
34001,201601,13
34003,201601,16
34005,201601,12
34007,201601,21
34013,201601,15
34021,201601,11
34023,201601,19
34025,201601,18
34027,201601,14
34029,201601,28
34031,201601,14
34039,201601,10
35001,201601,28
36001,201601,13
36005,201601,32
36009,201601,11
36013,201601,10
36029,201601,53
36047,201601,32
36055,201601,21
36059,201601,40
36061,201601,28
36063,201601,12
36065,201601,26
36067,201601,15
36071,201601,12
36081,201601,48
36083,201601,12
36085,201601,16
36087,201601,13
36091,201601,17
36093,201601,10
36103,201601,62
36111,201601,10
36119,201601,15
37019,201601,10
37021,201601,16
37027,201601,12
37035,201601,15
37049,201601,14
37051,201601,12
37057,201601,10
37067,201601,20
37071,201601,13
37081,201601,21
37097,201601,12
37101,201601,14
37119,201601,31
37127,201601,12
37129,201601,15
37155,201601,10
37157,201601,11
37159,201601,12
37183,201601,27
39017,201601,15
39025,201601,16
39029,201601,10
39035,201601,57
39049,201601,40
39061,201601,31
39085,201601,10
39089,201601,14
39093,201601,21
39095,201601,29
39099,201601,10
39103,201601,10
39113,201601,28
39141,201601,13
39151,201601,21
39153,201601,33
39155,201601,13
40101,201601,12
40109,201601,45
40131,201601,12
40143,201601,37
41005,201601,22
41017,201601,11
41019,201601,10
41029,201601,13
41039,201601,16
41047,201601,11
41051,201601,19
41067,201601,16
42003,201601,64
42007,201601,11
42011,201601,21
42017,201601,25
42021,201601,11
42029,201601,21
42041,201601,15
42043,201601,11
42045,201601,23
42049,201601,21
42051,201601,16
42071,201601,27
42077,201601,13
42079,201601,14
42091,201601,35
42095,201601,13
42097,201601,11
42101,201601,61
42107,201601,13
42111,201601,10
42125,201601,14
42129,201601,19
42133,201601,19
44007,201601,16
45003,201601,14
45007,201601,20
45019,201601,12
45045,201601,27
45051,201601,20
45063,201601,11
45073,201601,11
45083,201601,21
47037,201601,30
47065,201601,23
47093,201601,20
47125,201601,13
47141,201601,11
47149,201601,12
47157,201601,36
47163,201601,13
47165,201601,10
48027,201601,16
48029,201601,47
48039,201601,19
48085,201601,14
48113,201601,55
48121,201601,22
48135,201601,10
48141,201601,20
48201,201601,91
48215,201601,16
48245,201601,19
48303,201601,18
48309,201601,11
48339,201601,19
48355,201601,20
48361,201601,10
48367,201601,10
48375,201601,11
48381,201601,10
48423,201601,13
48439,201601,77
48453,201601,16
49035,201601,27
51041,201601,13
51087,201601,21
51760,201601,11
51770,201601,10
51810,201601,13
53011,201601,19
53027,201601,10
53033,201601,71
53053,201601,34
53061,201601,27
53063,201601,21
53067,201601,11
53073,201601,13
53077,201601,13
54039,201601,18
55009,201601,11
55025,201601,11
55079,201601,33
55087,201601,10
55101,201601,11
55105,201601,10
55117,201601,10
55133,201601,14
56025,201601,10
01003,201602,10
01055,201602,11
01073,201602,18
01089,201602,17
01097,201602,22
01101,201602,13
01103,201602,12
01117,201602,10
04003,201602,16
04013,201602,206
04015,201602,25
04019,201602,57
04021,201602,15
04025,201602,20
04027,201602,10
05007,201602,17
05051,201602,12
05119,201602,12
06001,201602,37
06007,201602,12
06013,201602,33
06019,201602,27
06029,201602,28
06037,201602,343
06047,201602,13
06059,201602,98
06061,201602,15
06065,201602,92
06067,201602,60
06071,201602,104
06073,201602,99
06075,201602,19
06077,201602,34
06079,201602,18
06081,201602,22
06083,201602,13
06085,201602,45
06095,201602,17
06097,201602,18
06099,201602,23
06107,201602,12
06111,201602,36
08001,201602,25
08005,201602,18
08013,201602,13
08031,201602,31
08041,201602,36
08059,201602,25
08069,201602,15
08123,201602,11
09001,201602,32
09003,201602,41
09009,201602,37
09011,201602,12
10003,201602,15
10005,201602,15
11001,201602,23
12005,201602,11
12009,201602,50
12011,201602,71
12015,201602,15
12017,201602,26
12019,201602,11
12021,201602,18
12031,201602,44
12033,201602,20
12035,201602,10
12053,201602,21
12055,201602,15
12057,201602,52
12061,201602,12
12069,201602,24
12071,201602,42
12081,201602,14
12083,201602,36
12086,201602,83
12091,201602,10
12095,201602,22
12099,201602,57
12101,201602,41
12103,201602,63
12105,201602,44
12109,201602,11
12111,201602,23
12113,201602,10
12115,201602,31
12117,201602,18
12127,201602,57
13015,201602,10
13057,201602,10
13077,201602,11
13089,201602,10
13121,201602,21
13135,201602,15
13215,201602,16
15003,201602,20
16001,201602,11
17031,201602,127
17043,201602,41
17089,201602,12
17097,201602,24
17099,201602,17
17111,201602,11
17115,201602,12
17119,201602,14
17167,201602,10
17197,201602,21
17201,201602,15
18003,201602,23
18019,201602,12
18035,201602,11
18089,201602,15
18097,201602,54
18141,201602,16
18163,201602,10
19153,201602,28
20091,201602,13
20173,201602,24
21059,201602,11
21067,201602,15
21111,201602,46
22017,201602,18
22051,201602,15
22071,201602,10
22103,201602,13
23019,201602,13
24003,201602,23
24005,201602,41
24021,201602,12
24031,201602,14
24033,201602,14
24510,201602,23
25001,201602,14
25005,201602,30
25009,201602,26
25013,201602,25
25017,201602,50
25021,201602,22
25023,201602,20
25025,201602,12
25027,201602,29
26017,201602,10
26021,201602,12
26049,201602,37
26065,201602,10
26075,201602,10
26077,201602,13
26081,201602,24
26091,201602,16
26099,201602,41
26125,201602,48
26145,201602,10
26147,201602,10
26163,201602,93
27003,201602,10
27037,201602,11
27053,201602,40
27123,201602,19
27137,201602,14
28081,201602,11
29037,201602,13
29077,201602,16
29095,201602,21
29097,201602,12
29099,201602,12
29183,201602,17
29189,201602,38
29510,201602,17
30013,201602,12
30111,201602,15
31055,201602,18
31109,201602,16
32003,201602,122
32023,201602,11
32031,201602,33
32510,201602,11
34001,201602,13
34003,201602,23
34005,201602,15
34007,201602,27
34011,201602,11
34013,201602,10
34015,201602,14
34017,201602,13
34021,201602,14
34023,201602,19
34025,201602,23
34027,201602,14
34029,201602,30
34031,201602,18
34039,201602,14
35001,201602,29
36001,201602,12
36005,201602,34
36013,201602,12
36027,201602,12
36029,201602,52
36047,201602,47
36055,201602,26
36059,201602,31
36061,201602,25
36063,201602,17
36065,201602,19
36071,201602,12
36081,201602,35
36083,201602,12
36085,201602,15
36087,201602,12
36103,201602,48
36111,201602,17
36119,201602,22
37001,201602,14
37021,201602,13
37025,201602,12
37035,201602,10
37045,201602,13
37057,201602,13
37067,201602,16
37071,201602,17
37101,201602,11
37119,201602,25
37129,201602,12
