GEOID,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
29171,27446,26745,27087,28019,30182,29994,31308,30791,32887,31864,32643,34146,35217,34106,34684,37286,40150,38024,40866,42434
29173,37964,37445,37472,38619,41559,42433,42970,42081,47865,47890,43763,46640,47429,49393,51738,51015,51564,53965,57549,63419
29175,31919,30618,30914,32205,33853,33052,34715,36556,37684,33980,37537,36590,38882,38988,41346,39976,43386,47327,44975,48043
29177,42837,42705,43215,44099,46167,46503,48742,50761,51965,51326,50278,52222,48680,52430,51986,54361,57589,61592,58693,61678
29179,25794,24650,24712,25782,27544,29408,29625,29820,30482,29519,29819,29475,30093,32089,31820,34076,33487,34424,36592,37415
29181,23663,23088,23708,25295,25930,26264,26675,27961,27737,28141,29213,27794,29942,30843,30019,34069,30796,32331,32802,35788
29183,59894,59794,61236,63251,64581,63463,65059,67611,72428,68669,65281,67074,70456,70468,74220,74009,80696,81827,82048,89236
29185,26193,25288,25468,26520,27390,30130,29165,30283,31312,30457,30998,30098,31503,30612,33986,35128,35683,35230,37013,39319
29186,40655,39918,40745,42377,42951,50632,46248,47393,50542,48963,48031,48217,48977,48266,46874,52806,57701,58797,59043,61662
29187,32151,31165,31361,32531,33737,33912,36533,36849,37803,38195,35630,35252,35883,37696,40376,41222,42851,41708,45584,43886
29189,51309,51313,50500,51453,52097,54342,53349,56864,57782,56939,55290,55131,56409,59284,60093,61569,62756,64926,66992,70161
29195,32482,31586,31232,32547,34032,38616,36354,37265,38653,38503,37537,38379,38788,38230,41112,41958,43095,43235,43776,47324
29197,28246,27692,27998,28910,29247,30318,30160,31250,29924,30948,31978,33322,31833,36029,34644,37851,38134,32860,39463,43183
29199,28337,27817,27663,29132,30347,30615,31741,32677,35981,33256,36272,36804,35365,36511,38281,41324,39399,40900,42053,46871
29201,32242,31344,31670,33051,33707,33558,35517,36970,36031,38008,37457,37793,38105,40441,40532,40285,41738,42581,44261,44924
29203,21869,21228,21313,22025,22926,23205,24109,25322,28559,24680,26600,25684,27750,26538,27382,28171,29499,29152,32715,36477
29205,30816,30478,29491,31097,32669,32273,33453,34060,36403,35261,37829,35321,38301,40420,42498,41696,40679,42444,44564,45939
29207,28452,27754,28107,30202,31311,31039,33823,32337,35299,33156,35994,35916,38194,37689,38329,38773,37694,41824,40808,42363
29209,33125,32224,32548,33808,34059,36528,37548,39630,41614,37941,37788,37302,39726,39018,40642,42186,43092,44384,46026,50262
29211,27491,26878,26584,26791,29426,29383,29121,32936,34628,32899,33932,36039,37056,37039,36642,41405,40770,40517,41978,43421
29213,31267,30240,30185,31065,31919,33580,32418,37468,39979,37319,34281,36176,35613,34860,35731,39320,38268,43110,40887,49314
29215,25369,24782,24957,26138,27193,27893,28432,29587,29678,31743,32076,32193,32116,34266,33755,34935,33879,33457,34824,38914
29217,30190,29566,29438,30476,31583,31564,33750,34320,32919,33790,34985,37342,38242,35090,40267,40186,39036,41284,42552,46182
29219,42508,42102,43382,44546,46883,45759,49714,50986,45779,49201,49157,50773,49068,52517,52959,51933,54756,59723,62056,63726
29221,27644,26830,26932,28153,29094,30778,32298,33197,32546,32620,32823,30896,33397,33491,34581,37986,35745,37318,38591,41198
29223,23875,23007,23214,24022,25432,26053,29655,27931,27249,27618,28626,28066,30729,31208,30721,32566,30793,33390,33703,35397
29225,32733,32177,32805,34304,35895,36766,37889,38319,40117,39209,42966,39261,42285,44069,41561,43418,46989,46039,51141,54844
29227,28081,27474,27616,27817,29408,30070,31198,34017,44078,31617,34246,38105,35127,37832,38802,43443,41338,41017,43119,45023
29229,25869,24770,24727,25611,26554,26788,28179,28332,28561,27612,29608,27007,30349,29605,31600,32634,32722,33191,35293,39384
29510,28731,27923,27797,28209,28069,30629,30780,33698,33993,34065,32767,32576,32084,34346,35681,37948,39954,40876,43263,46309
30001,30499,29961,30478,31605,33153,33404,34087,38427,39284,37304,35952,38632,38381,40054,41602,41083,40218,55842,47674,49771
30003,27502,26760,26414,27719,29593,30680,31705,33004,37798,32223,34507,34778,36322,38026,38871,41008,39445,41957,40425,43718
30005,26157,25410,24988,25373,27862,28486,30543,32331,32605,31541,31724,36562,36250,35215,35740,34667,36852,37653,39237,44090
30007,33572,32555,32777,33360,35899,35643,38106,41121,40104,42823,40730,44183,45833,46246,49758,51360,50791,54523,52840,60622
30009,33556,33599,33644,34499,36340,36364,40883,42454,47802,41952,42256,43223,43641,46413,47520,49389,53794,52726,53661,57585
30011,27850,28300,25987,26301,28411,29496,32576,29464,34070,31800,34240,35540,35707,39017,41466,46398,47280,44774,47985,49057
30013,33819,33351,33456,34546,35466,37877,39146,41999,42528,40434,41827,42525,42192,43674,42903,45597,45569,47882,50054,51732
30015,30054,29492,28125,28774,31219,32396,34530,37229,40588,37945,38434,38106,39833,41177,41004,40280,40718,42598,44645,48017
30017,31361,30998,30814,31980,34035,33836,34684,36296,39859,38844,39469,42308,41059,43958,47493,47510,48935,47675,50525,49379
30019,29720,28936,28245,28081,29052,30578,30252,33137,34239,35005,39453,43585,47421,51400,47376,43918,49333,47032,44659,50001
30021,33200,32729,32967,33900,35740,36080,38214,43678,43399,44847,44548,44925,47120,50650,50540,56648,55312,54210,56167,56677
30023,27795,27308,27812,28553,30155,30579,32995,32102,34126,32173,36135,34375,36125,37542,38178,37979,38394,44295,45641,41780
30025,32339,32972,33047,35354,37822,37112,40754,42408,47099,46936,48347,50823,50108,59083,59102,59928,54158,60495,62029,65651
30027,31624,31217,31097,31612,33414,34251,35922,37259,39561,37402,37669,38912,40114,41111,42915,43823,45520,49892,49147,48703
30029,36327,35909,36159,37492,39885,39917,44413,45122,44013,45594,42278,44006,45742,46885,47351,48063,50249,57389,54382,61334
30031,39592,39425,39802,40724,42498,45312,46928,50511,53042,47065,49354,50042,51394,56680,51569,57358,60439,61446,67569,73731
30033,28622,28428,25876,28572,29259,28326,32427,32694,35585,32359,36638,34607,34414,38663,42757,45987,43328,43753,44580,43106
30035,27049,26246,26269,27129,28732,30285,29954,36054,36149,29941,32460,33766,34508,33648,33428,31666,37207,38345,37719,41808
30037,26886,25415,24298,24739,25565,27455,30859,32077,33753,30424,33265,32236,33550,36747,37316,37883,38276,35850,38782,40469
30039,29362,29240,29778,30988,31883,32063,33710,35436,38323,35806,36448,38140,39713,41391,47902,43470,43469,44834,48410,49646
30041,32043,31238,31135,32365,34457,35868,37349,39155,40341,40778,39678,42014,41194,43244,43509,44178,41705,48470,50136,51881
30043,43283,42395,43621,45407,47513,49152,49686,54719,56650,54242,58241,56280,59105,59001,61575,62508,62734,66813,68381,70929
30045,29704,28705,27279,27014,29793,31086,33845,35732,37033,35420,35631,37657,38878,41731,43272,45472,44607,43748,50197,49401
30047,29527,28712,29300,30362,31450,35751,34668,34732,38505,35888,35558,37135,33021,39219,38221,39383,40888,42265,44833,49019
30049,39893,38932,39330,40578,41856,45299,44382,46647,49959,52317,50889,52510,54096,53982,53572,56755,60370,59819,63860,66075
30051,29505,28392,27832,28258,29779,31789,33212,36391,35663,36106,31851,35769,35414,39073,37911,40052,38535,41798,42742,41240
30053,28389,27471,28024,29331,30061,30407,32956,33680,33383,32676,33908,33656,34764,34926,36734,37281,37793,38257,40602,43669
30055,30876,29905,27868,27921,29746,31019,32383,38535,37576,38049,39062,39993,38345,41918,43132,44387,46001,44001,43650,48551
30057,31457,31002,31213,31856,34177,34466,37519,40949,45770,41345,42174,42799,41367,44046,41539,49872,51252,50248,53031,56579
30059,28172,27058,25488,26010,27412,29099,30192,33305,30142,32509,29026,35591,32643,35694,36903,41391,39284,43001,44572,43946
30061,28209,27762,29100,29904,31657,31540,33074,34314,34985,34153,33333,33416,33935,36169,36449,39584,39933,42452,43458,43928
30063,35353,34944,35731,36790,37172,41283,38880,42598,43260,40130,44084,42082,44320,45895,44716,44998,47086,53141,56207,57279
30065,26278,25874,25980,27499,30350,30386,31411,32919,34318,33382,36188,37495,39474,39403,39827,41791,42103,42255,43371,48290
30067,32593,32252,32350,32837,34657,35761,36630,40173,39847,39525,37835,42332,40399,42439,42942,45642,45405,49550,61044,51740
30069,24618,24699,22217,23622,23951,25577,25692,28254,31243,31380,29656,31891,33613,37276,35092,42919,43230,43669,41009,42081
30071,29414,29174,28882,29472,31742,32309,32123,33798,35229,35182,36144,37217,38913,40202,41595,38105,42550,44168,44730,47679
30073,30569,29400,29164,29420,30120,31203,32382,35300,35718,34813,35091,37218,37441,40694,39292,41168,39984,42175,42890,48542
30075,29830,30075,27568,28851,30732,33571,33697,31461,36933,35138,36550,38756,40396,43107,44644,50491,47996,49446,47378,47843
30077,31530,30054,29607,29676,31254,37006,33409,37027,38836,35848,36872,37850,37323,39820,40072,42755,44863,45418,48966,49387
30079,27568,28137,26704,28238,31221,30625,31725,32857,33590,33228,32963,35144,35991,41843,40140,42187,43592,43238,42754,46663
30081,33121,32672,33652,34907,36727,36914,39872,42450,43613,40444,39409,39421,38445,39487,42902,48468,44851,49997,50055,57209
30083,33605,33677,33716,34365,37941,36489,41037,49168,49838,50014,49444,55593,56492,64171,65738,68196,65277,63343,67242,69095
30085,25474,24978,25138,25677,27067,27419,29083,29744,32671,30455,35141,33152,34278,34291,37511,39147,40129,42379,40179,38409
30087,36980,36894,37321,38696,40709,41185,43594,44948,45789,45146,44683,45838,49212,50597,50751,51732,53946,54998,57674,58139
30089,27798,26545,27293,28456,29654,29625,31139,31932,30250,33884,30710,30703,33598,34847,32815,36564,38486,40582,39861,45193
30091,31392,30662,29436,29651,31791,32381,33535,35395,40127,42294,40974,44992,47842,50292,52711,50857,49112,49862,51690,51111
30093,31284,30930,31248,32263,33502,33414,34739,40053,38439,40055,37851,39586,39835,40691,39882,42658,45231,44762,47302,49249
30095,42082,41940,43459,44890,47411,46282,48981,51722,54493,53637,51830,49185,54994,58109,60812,60052,59905,63140,66226,68186
30097,34190,34424,34409,34253,37120,36981,39179,42229,44424,41993,41211,40859,43193,43146,45000,48361,49666,52303,52747,55259
30099,31351,30694,30172,30928,32537,33993,35456,38290,40111,36834,39076,39479,41236,43828,46208,47598,46185,47750,48368,54458
30101,30785,29829,29338,29946,31855,33922,33996,37959,37175,37238,44175,38983,42057,44252,45207,43879,42689,46896,46326,49448
30103,31447,30618,30842,30961,35510,36994,35205,36193,38296,39034,39931,42837,43082,48282,47089,49679,50770,50432,50774,51754
30105,32194,31616,31225,32391,34514,34202,35483,37019,39344,38274,40522,46566,41694,45747,46328,46698,47028,47676,48390,51869
30107,23993,23976,22803,23620,25279,25626,27147,28654,30486,28730,29187,28086,30385,32519,35875,35665,37360,36771,38449,42059
30109,29080,28321,27393,29653,30350,30663,32858,35045,37217,36604,37508,38722,38892,43722,43859,49533,47908,48092,49532,51145
30111,38308,38623,39712,41174,41255,41171,43407,47947,49337,47139,48059,47346,49405,52079,51653,57326,57351,58031,59975,61435
31001,38471,37722,37645,38341,38732,39239,40489,41503,47106,45244,45149,46321,46902,52267,48658,48579,48010,53321,55167,55182
31003,31914,31360,31020,33260,34933,33800,33892,36761,37307,37213,40652,44394,45135,48814,50919,48546,48799,46560,55371,50771
31005,27315,26243,25760,30848,33816,33691,32986,34241,35208,40460,34804,37578,37847,39874,43408,50753,44511,44109,46862,46417
31007,32021,32308,31643,33703,35471,36049,36541,37746,40142,38855,37151,29383,46509,46769,48990,54115,51049,53040,53865,54706
31009,27177,25323,23344,27810,32259,31533,29517,30647,31090,36074,31119,35133,36945,38323,38228,44824,48974,44016,44467,45411
31011,33288,33096,32501,34055,35655,36092,37349,37466,46764,42377,42265,46354,50722,50156,52914,54070,52844,55493,51911,58204
31013,41668,40965,40670,41119,41980,39380,43177,47560,48801,49319,47640,50430,53635,54120,55465,54652,56537,58728,57952,61522
31015,26599,26443,25307,27834,26999,26859,28451,29358,31942,32607,34564,36181,37835,39838,39964,42539,41461,43189,42431,46548
31017,29743,29665,29562,31250,32624,32291,32608,34337,34217,27318,34659,38011,38907,39861,42348,46856,44709,46768,46191,48843
31019,38620,37966,38279,39968,41036,41872,42331,46786,46316,45009,45307,50346,51959,52333,51550,55813,57036,58800,59193,64759
31021,35124,34478,34021,35319,36948,36508,38385,40005,45487,42242,44360,46434,46553,47749,49345,49792,51054,52879,57548,54554
31023,37952,37571,36731,38209,40030,41852,40949,42679,44853,48201,47490,53928,49880,46211,54240,55542,55285,52033,57208,63310
31025,48981,48388,49407,51019,53205,56371,55280,57090,63083,58141,59392,60091,59962,63738,66522,66519,63707,71166,75177,72915
31027,35501,35897,36100,38977,39588,42547,39930,42402,43199,41817,43923,48085,52102,56300,54421,56092,53864,61159,64570,60400
31029,34783,34160,34038,34682,37050,36765,36149,39845,42821,43720,43271,45885,47787,52924,52749,55319,51695,57965,54866,57656
31031,31214,30809,31155,32253,33527,33465,34265,35901,37448,35897,38977,39638,42043,43229,43564,54564,48933,46894,49782,50677
31033,36274,35944,36859,39396,40302,41355,42463,45007,45580,47158,49417,49065,50466,53430,55964,57255,52565,59971,53132,56229
31035,36566,35908,35655,36239,37048,37586,38730,41731,42030,44391,46199,47339,48370,50587,55758,51431,51712,51775,56259,63829
31037,36852,36622,36288,37261,37620,39705,43402,42057,45708,42810,45039,45936,47756,51103,50758,50744,50901,61176,55787,62472
31039,36035,35518,34946,36851,38597,38591,37690,41788,44672,42392,45234,47273,48122,50252,56047,56995,56419,55465,59219,59505
31041,32284,31961,31554,33494,34019,34105,35937,38706,39479,38732,39801,40928,43425,44608,45644,51014,47199,50627,49995,51004
31043,39418,38801,38552,38864,39394,42161,42298,44002,43813,42192,43351,47067,46582,45631,50289,49093,53332,52055,55522,61010
31045,30293,29061,29215,30007,31378,32731,33865,34759,36051,35165,36333,38824,38196,39507,40667,44135,44496,43627,47487,46377
31047,37171,35823,35418,36624,36542,38392,37239,41447,42566,40048,43899,43224,46818,44976,47366,47991,51688,46395,56818,56839
31049,34115,33512,32626,35308,35840,38156,37245,38318,40951,38594,40325,40417,42152,48523,44109,47641,48546,47584,47097,48793
31051,35406,35272,35157,37285,37874,40135,39525,39797,43715,42487,43505,46524,46124,47637,52601,52152,52436,54941,54635,57324
31053,38857,38043,38381,39127,40241,40881,41023,42320,46805,47325,41435,46246,47367,48671,50043,48969,51704,53152,51682,60853
31055,47522,46904,47101,46711,47193,46046,48981,50941,52222,49944,50270,51741,51189,51959,52842,58405,59226,61706,64580,67264
31057,29830,29332,28042,28846,29310,29910,29934,32494,34354,37849,37071,40556,40294,47098,45624,45745,43459,45680,48574,45446
31059,37403,37335,36421,37449,38911,39384,41521,41162,44794,44373,47551,48192,48438,52606,54556,54086,53037,57539,56697,60440
31061,31140,30638,30216,32069,33088,31528,33221,34614,37631,38510,39516,41551,43406,44871,44794,44911,45456,47002,48778,49659
31063,34290,33913,31629,34419,34797,36326,36777,38593,42541,42172,40359,50811,47799,48258,48543,50700,55089,49455,43650,55712
31065,32040,31345,29897,31592,32208,33011,33530,35696,38498,40070,39234,39868,42517,41446,44461,40032,44219,50675,49685,50705
31067,36149,35192,35310,36826,38922,39755,41012,42874,42719,42132,45169,45221,45588,45212,50861,50746,44166,53305,49931,56817
31069,27870,27513,26850,28649,29635,29174,30743,32036,34353,33572,32677,36486,38142,38837,38645,42186,38701,39446,39192,41158
31071,29295,28893,28219,29624,30568,30353,30827,32967,32772,41393,34998,36318,37292,40758,40436,44643,44016,43478,46245,52707
31073,38594,37554,36325,38297,40656,41688,38777,43940,44915,49336,49286,48409,50931,58357,55319,56882,55373,54787,59722,64870
31075,34553,32266,30651,36833,37113,37331,37009,36829,37935,41527,40151,40482,44298,44778,47537,56646,55830,52665,56724,60773
31077,30073,29875,29285,32251,32241,31961,31779,34812,35576,36447,34968,37241,40744,42743,43858,44920,45429,45037,45221,48178
31079,37491,37347,37804,39073,40018,43777,40926,43686,46353,44487,46807,45043,46641,49750,48499,50093,52315,54546,53792,57371
31081,42310,42264,42725,44016,45934,46247,49139,49655,54722,50850,55535,58591,58433,54663,62191,65103,63996,68296,60608,68236
31083,32031,31601,30406,32345,33264,33375,36078,36490,39057,41112,45732,44467,43882,45806,46744,47844,45626,47829,49321,53362
31085,28792,28187,24619,26372,28100,27592,29490,33607,37207,39449,40125,43321,43003,51101,48856,50516,46401,45136,47047,46399
31087,29673,29012,27413,29759,31220,34426,32350,33548,37381,36821,36329,39411,42059,40217,40496,43054,43502,42567,43880,49451
31089,32005,31481,31407,33077,35139,33840,35403,37354,40783,38997,44835,42844,43861,44518,46667,50434,54055,50370,55965,54474
31091,29605,29630,30962,32418,38335,35524,34498,36340,35622,35638,34687,38397,39140,39377,40732,42989,47526,47327,46220,50093
31093,34850,34449,34204,35836,36922,37446,38727,41778,43875,42978,45091,45336,50518,49496,51040,52464,54803,54671,52292,56881
31095,33866,33524,32989,34735,37559,35582,37754,39914,40219,40452,41131,42418,42186,46252,44947,46812,47750,48930,47075,56740
31097,33914,33892,33876,37207,38076,38021,38196,42270,42359,41092,42038,43526,42970,46456,48511,47382,47592,48518,52401,54567
31099,40064,39267,39004,40403,42771,42455,48889,46644,49281,51165,53293,53129,55422,57823,56791,50645,66321,62499,64456,64461
31101,33832,33130,33359,33796,35252,39403,36048,36968,41079,39587,41493,40154,41303,42851,45192,46888,46431,47598,52086,51478
